date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:30:00	1658/1658	---MCZ	200	added ('OK')	text/css	date:Mon,%2006%20Mar%202017%2018:37:13%20GMT	https://blob.contato.io/machine-files/builder/menudrop.css	C:/My%20Web%20Sites/politica-de-privacidade/blob.contato.io/machine-files/builder/menudrop.css	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:00	1750/1750	---M--	200	added ('OK')	image/png	etag:%22d728c24ecf2d51:0%22	https://www.listadefornecedoresoficial.com/content/images/icon.png	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/content/images/icon.png	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:00	95935/95935	---M-Z	200	added ('OK')	application/javascript	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/jquery-1.11.2.min.js	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/scripts/jquery-1.11.2.min.js	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:01	2437/2437	---M-Z	200	added ('OK')	application/javascript	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/html5shiv.js	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/scripts/html5shiv.js	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:01	4596/4596	---M-Z	200	added ('OK')	application/javascript	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/respond.min.js	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/scripts/respond.min.js	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202020%2016:30:01%20GMT	http://blob.llimages.com/machine-files/builder/allpages.builder.css	C:/My%20Web%20Sites/politica-de-privacidade/blob.llimages.com/machine-files/builder/allpages.builder.css	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:02	34904/34904	---MCZ	200	added ('OK')	text/css	date:Tue,%2003%20Apr%202018%2017:44:37%20GMT	https://blob.contato.io/machine-files/builder/allpages.builder.css	C:/My%20Web%20Sites/politica-de-privacidade/blob.contato.io/machine-files/builder/allpages.builder.css	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202020%2016:30:03%20GMT	https://blob.llimages.com/machine-user-images/quero-fazer-minha-inscri%c3%a7%c3%a3o-img-1003021-20180901122533.png	C:/My%20Web%20Sites/politica-de-privacidade/blob.llimages.com/machine-user-images/quero-fazer-minha-inscri%c3%a7%c3%a3o-img-1003021-20180901122533.10.delayed	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:03	15284/15284	---M--	200	added ('OK')	application/octet-stream	etag:0x8D61020105AE0FE	https://blob.contato.io/machine-user-images/quero-fazer-minha-inscri%c3%a7%c3%a3o-img-1003021-20180901122533.png	C:/My%20Web%20Sites/politica-de-privacidade/blob.contato.io/machine-user-images/quero-fazer-minha-inscri%c3%a7%c3%a3o-img-1003021-20180901122533.png	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202020%2016:30:03%20GMT	https://blob.llimages.com/machine-user-images/Empreendimentos-Digitais-img-1003021-20180915202050.png	C:/My%20Web%20Sites/politica-de-privacidade/blob.llimages.com/machine-user-images/Empreendimentos-Digitais-img-1003021-20180915202050.png	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
